timestamp,fidelity,JCT
2026-07-02T10:37:45.670360+00:00,0.0,0.0
2026-07-02T10:38:21.670360+00:00,0.0,0.0
2026-07-02T10:38:57.670360+00:00,0.0,0.0
2026-07-02T10:39:33.670360+00:00,0.6207701780144113,342.639241806653
2026-07-02T10:40:09.670360+00:00,0.6153029357145637,424.396130236861
2026-07-02T10:40:45.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T10:41:21.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T10:41:57.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T10:42:33.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T10:43:09.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T10:43:45.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T10:44:21.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T10:44:57.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T10:45:33.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T10:46:09.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T10:46:45.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T10:47:21.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T10:47:57.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T10:48:33.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T10:49:09.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T10:49:45.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T10:50:21.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T10:50:57.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T10:51:33.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T10:52:09.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T10:52:45.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T10:53:21.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T10:53:57.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T10:54:33.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T10:55:09.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T10:55:45.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T10:56:21.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T10:56:57.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T10:57:33.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T10:58:09.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T10:58:45.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T10:59:21.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T10:59:57.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T11:00:33.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T11:01:09.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T11:01:45.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T11:02:21.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T11:02:57.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T11:03:33.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T11:04:09.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T11:04:45.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T11:05:21.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T11:05:57.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T11:06:33.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T11:07:09.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T11:07:45.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T11:08:21.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T11:08:57.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T11:09:33.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T11:10:09.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T11:10:45.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T11:11:21.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T11:11:57.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T11:12:33.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T11:13:09.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T11:13:45.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T11:14:21.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T11:14:57.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T11:15:33.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T11:16:09.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T11:16:45.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T11:17:21.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T11:17:57.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T11:18:33.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T11:19:09.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T11:19:45.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T11:20:21.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T11:20:57.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T11:21:33.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T11:22:09.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T11:22:45.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T11:23:21.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T11:23:57.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T11:24:33.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T11:25:09.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T11:25:45.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T11:26:21.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T11:26:57.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T11:27:33.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T11:28:09.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T11:28:45.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T11:29:21.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T11:29:57.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T11:30:33.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T11:31:09.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T11:31:45.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T11:32:21.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T11:32:57.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T11:33:33.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T11:34:09.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T11:34:45.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T11:35:21.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T11:35:57.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T11:36:33.670360+00:00,0.6366688441650157,710.6630539823706
2026-07-02T11:37:09.670360+00:00,0.6366688441650157,710.6630539823706
